Date,SoilMoisture
"1988-03-16:12 AM",0.2032
"1988-03-17:12 AM",0.1974
"1988-03-18:12 AM",0.1964
"1988-03-19:12 AM",0.1937
"1988-03-20:12 AM",0.1913
"1988-03-21:12 AM",0.1874
"1988-03-22:12 AM",0.1823
"1988-03-23:12 AM",0.1774
"1988-03-24:12 AM",0.173
"1988-03-25:12 AM",0.17
"1988-03-26:12 AM",0.1679
"1988-03-27:12 AM",0.1656
"1988-03-28:12 AM",0.1615
"1988-03-29:12 AM",0.1595
"1988-03-30:12 AM",0.1588
"1988-03-31:12 AM",0.1663
"1988-04-01:12 AM",0.1623
"1988-04-02:12 AM",0.217
"1988-04-03:12 AM",0.2135
"1988-04-04:12 AM",0.2003
"1988-04-05:12 AM",0.1908
"1988-04-06:12 AM",0.1849
"1988-04-07:12 AM",0.1807
"1988-04-08:12 AM",0.1756
"1988-04-09:12 AM",0.1703
"1988-04-10:12 AM",0.1669
"1988-04-11:12 AM",0.1641
"1988-04-12:12 AM",0.1618
"1988-04-13:12 AM",0.16
"1988-04-14:12 AM",0.1806
"1988-04-15:12 AM",0.1674
"1988-04-16:12 AM",0.2818
"1988-04-17:12 AM",0.3406
"1988-04-18:12 AM",0.3026
"1988-04-19:12 AM",0.298
"1988-04-20:12 AM",0.2763
"1988-04-21:12 AM",0.2619
"1988-04-22:12 AM",0.3026
"1988-04-23:12 AM",0.288
"1988-04-24:12 AM",0.2892
"1988-04-25:12 AM",0.2732
"1988-04-26:12 AM",0.2523
"1988-04-27:12 AM",0.239
"1988-04-28:12 AM",0.2343
"1988-04-29:12 AM",0.2439
"1988-04-30:12 AM",0.2193
"1988-05-01:12 AM",0.2041
"1988-05-02:12 AM",0.1949
"1988-05-03:12 AM",0.1895
"1988-05-04:12 AM",0.1845
"1988-05-05:12 AM",0.1779
"1988-05-06:12 AM",0.1705
"1988-05-07:12 AM",0.1665
"1988-05-08:12 AM",0.164
"1988-05-09:12 AM",0.1612
"1988-05-10:12 AM",0.1591
"1988-05-11:12 AM",0.1567
"1988-05-12:12 AM",0.1547
"1988-05-13:12 AM",0.153
"1988-05-14:12 AM",0.1509
"1988-05-15:12 AM",0.1491
"1988-05-16:12 AM",0.1478
"1988-05-17:12 AM",0.164
"1988-05-18:12 AM",0.175
"1988-05-19:12 AM",0.1643
"1988-05-20:12 AM",0.1606
"1988-05-21:12 AM",0.158
"1988-05-22:12 AM",0.1559
"1988-05-23:12 AM",0.1539
"1988-05-24:12 AM",0.1526
"1988-05-25:12 AM",0.152
"1988-05-26:12 AM",0.159
"1988-05-27:12 AM",0.1497
"1988-05-28:12 AM",0.148
"1988-05-29:12 AM",0.1465
"1988-05-30:12 AM",0.1713
"1988-05-31:12 AM",0.1518
"1988-06-01:12 AM",0.1515
"1988-06-02:12 AM",0.1503
"1988-06-03:12 AM",0.1492
"1988-06-04:12 AM",0.1483
"1988-06-05:12 AM",0.1488
"1988-06-06:12 AM",0.1453
"1988-06-07:12 AM",0.144
"1988-06-08:12 AM",0.1428
"1988-06-09:12 AM",0.142
"1988-06-10:12 AM",0.1412
"1988-06-11:12 AM",0.1432
"1988-06-12:12 AM",0.14
"1988-06-13:12 AM",0.1398
"1988-06-14:12 AM",0.1386
"1988-06-15:12 AM",0.1381
"1988-06-16:12 AM",0.1381
"1988-06-17:12 AM",0.1377
"1988-06-18:12 AM",0.1398
"1988-06-19:12 AM",0.1494
"1988-06-20:12 AM",0.1395
"1988-06-21:12 AM",0.1393
"1988-06-22:12 AM",0.1401
"1988-06-23:12 AM",0.1657
"1988-06-24:12 AM",0.241
"1988-06-25:12 AM",0.3121
"1988-06-26:12 AM",0.1919
"1988-06-27:12 AM",0.2309
"1988-06-28:12 AM",0.2598
"1988-06-29:12 AM",0.25
"1988-06-30:12 AM",0.2727
"1988-07-01:12 AM",0.2347
"1988-07-02:12 AM",0.227
"1988-07-03:12 AM",0.2277
"1988-07-04:12 AM",0.2545
"1988-07-05:12 AM",0.222
"1988-07-06:12 AM",0.2109
"1988-07-07:12 AM",0.2022
"1988-07-08:12 AM",0.1978
"1988-07-09:12 AM",0.2032
"1988-07-10:12 AM",0.2004
"1988-07-11:12 AM",0.2121
"1988-07-12:12 AM",0.2328
"1988-07-13:12 AM",0.2166
"1988-07-14:12 AM",0.209
"1988-07-15:12 AM",0.2003
"1988-07-16:12 AM",0.2003
"1988-07-17:12 AM",0.1886
"1988-07-18:12 AM",0.1828
"1988-07-19:12 AM",0.1782
"1988-07-20:12 AM",0.176
"1988-07-21:12 AM",0.1715
"1988-07-22:12 AM",0.1686
"1988-07-23:12 AM",0.1677
"1988-07-24:12 AM",0.1813
"1988-07-25:12 AM",0.1671
"1988-07-26:12 AM",0.1696
"1988-07-27:12 AM",0.2068
"1988-07-28:12 AM",0.332
"1988-07-29:12 AM",0.1825
"1988-07-30:12 AM",0.1927
"1988-07-31:12 AM",0.2244
"1988-08-01:12 AM",0.2403
"1988-08-02:12 AM",0.2567
"1988-08-03:12 AM",0.2614
"1988-08-04:12 AM",0.2305
"1988-08-05:12 AM",0.2263
"1988-08-06:12 AM",0.258
"1988-08-07:12 AM",0.2792
"1988-08-08:12 AM",0.2284
"1988-08-09:12 AM",0.2172
"1988-08-10:12 AM",0.2098
"1988-08-11:12 AM",0.2086
"1988-08-12:12 AM",0.2097
"1988-08-13:12 AM",0.2067
"1988-08-14:12 AM",0.1965
"1988-08-15:12 AM",0.1999
"1988-08-16:12 AM",0.2163
"1988-08-17:12 AM",0.2136
"1988-08-18:12 AM",0.2028
"1988-08-19:12 AM",0.2012
"1988-08-20:12 AM",0.1972
"1988-08-21:12 AM",0.2733
"1988-08-22:12 AM",0.2386
"1988-08-23:12 AM",0.2577
"1988-08-24:12 AM",0.2881
"1988-08-25:12 AM",0.2933
"1988-08-26:12 AM",0.2916
"1988-08-27:12 AM",0.2747
"1988-08-28:12 AM",0.2689
"1988-08-29:12 AM",0.2613
"1988-08-30:12 AM",0.2652
"1988-08-31:12 AM",0.2825
"1988-09-01:12 AM",0.2797
"1988-09-02:12 AM",0.2548
"1988-09-03:12 AM",0.2371
"1988-09-04:12 AM",0.2235
"1988-09-05:12 AM",0.2148
"1988-09-06:12 AM",0.2095
"1988-09-07:12 AM",0.2027
"1988-09-08:12 AM",0.1954
"1988-09-09:12 AM",0.1908
"1988-09-10:12 AM",0.1847
"1988-09-11:12 AM",0.1875
"1988-09-12:12 AM",0.2079
"1988-09-13:12 AM",0.1952
"1988-09-14:12 AM",0.1881
"1988-09-15:12 AM",0.1837
"1988-09-16:12 AM",0.1802
"1988-09-17:12 AM",0.1768
"1988-09-18:12 AM",0.1725
"1988-09-19:12 AM",0.1681
"1988-09-20:12 AM",0.1649
"1988-09-21:12 AM",0.1647
"1988-09-22:12 AM",0.1663
"1988-09-23:12 AM",0.1634
"1988-09-24:12 AM",0.1619
"1988-09-25:12 AM",0.1599
"1988-09-26:12 AM",0.1581
"1988-09-27:12 AM",0.1566
"1988-09-28:12 AM",0.1546
"1988-09-29:12 AM",0.1529
"1988-09-30:12 AM",0.1515
"1988-10-01:12 AM",0.1504
"1988-10-02:12 AM",0.1494
"1988-10-03:12 AM",0.1484
"1988-10-04:12 AM",0.1477
"1988-10-05:12 AM",0.152
"1988-10-06:12 AM",0.1645
"1988-10-07:12 AM",0.1728
"1988-10-08:12 AM",0.1627
"1988-10-09:12 AM",0.1611
"1988-10-10:12 AM",0.1628
"1988-10-11:12 AM",0.1582
"1988-10-12:12 AM",0.1569
"1988-10-13:12 AM",0.1557
"1988-10-14:12 AM",0.1557
"1988-10-15:12 AM",0.1554
"1988-10-16:12 AM",0.1537
"1988-10-17:12 AM",0.1529
"1988-10-18:12 AM",0.1522
"1988-10-19:12 AM",0.1513
"1988-10-20:12 AM",0.1504
"1988-10-21:12 AM",0.1499
"1988-10-22:12 AM",0.1492
"1988-10-23:12 AM",0.1483
"1988-10-24:12 AM",0.1476
"1988-10-25:12 AM",0.1469
"1988-10-26:12 AM",0.1463
"1988-10-27:12 AM",0.1457
"1988-10-28:12 AM",0.1451
"1988-10-29:12 AM",0.1447
"1988-10-30:12 AM",0.1458
"1988-10-31:12 AM",0.1443
"1988-11-01:12 AM",0.144
"1988-11-02:12 AM",0.1435
"1988-11-03:12 AM",0.1429
"1988-11-04:12 AM",0.1422
"1988-11-05:12 AM",0.1416
"1988-11-06:12 AM",0.1412
"1988-11-07:12 AM",0.1407
"1988-11-08:12 AM",0.1432
"1988-11-09:12 AM",0.1414
"1988-11-10:12 AM",0.1399
"1988-11-11:12 AM",0.1512
"1988-11-12:12 AM",0.163
"1988-11-13:12 AM",0.1617
"1988-11-14:12 AM",0.16
"1988-11-15:12 AM",0.1997
"1988-11-16:12 AM",0.179
"1988-11-17:12 AM",0.1769
"1988-11-18:12 AM",0.1749
"1988-11-19:12 AM",0.1744
"1988-11-20:12 AM",0.1747
"1988-11-21:12 AM",0.1762
"1988-11-22:12 AM",0.1763
"1988-11-23:12 AM",0.177
"1988-11-24:12 AM",0.1897
"1988-11-25:12 AM",0.2086
"1988-11-26:12 AM",0.1998
"1988-11-27:12 AM",0.2
"1988-11-28:12 AM",0.2
"1988-11-29:12 AM",0.211
"1988-11-30:12 AM",0.2098
"1988-12-01:12 AM",0.2111
"1988-12-02:12 AM",0.2106
"1988-12-03:12 AM",0.2097
"1988-12-04:12 AM",0.209
"1988-12-05:12 AM",0.2069
"1988-12-06:12 AM",0.2051
"1988-12-07:12 AM",0.2035
"1988-12-08:12 AM",0.2041
"1988-12-09:12 AM",0.2051
"1988-12-10:12 AM",0.2237
"1988-12-11:12 AM",0.2242
"1988-12-12:12 AM",0.222
"1988-12-13:12 AM",0.2196
"1988-12-14:12 AM",0.2169
"1988-12-15:12 AM",0.2106
"1988-12-16:12 AM",0.2068
"1988-12-17:12 AM",0.2045
"1988-12-18:12 AM",0.2018
"1988-12-19:12 AM",0.198
"1988-12-20:12 AM",0.1958
"1988-12-21:12 AM",0.1965
"1988-12-22:12 AM",0.2023
"1988-12-23:12 AM",0.1979
"1988-12-24:12 AM",0.2003
"1988-12-25:12 AM",0.2005
"1988-12-26:12 AM",0.2295
"1988-12-27:12 AM",0.2045
"1988-12-28:12 AM",0.2052
"1988-12-29:12 AM",0.2057
"1988-12-30:12 AM",0.2062
"1988-12-31:12 AM",0.2123
"1989-01-01:12 AM",0.2088
"1989-01-02:12 AM",0.2203
"1989-01-03:12 AM",0.2271
"1989-01-04:12 AM",0.2426
"1989-01-05:12 AM",0.2639
"1989-01-06:12 AM",0.2581
"1989-01-07:12 AM",0.2547
"1989-01-08:12 AM",0.2551
"1989-01-09:12 AM",0.2556
"1989-01-10:12 AM",0.2637
"1989-01-11:12 AM",0.2598
"1989-01-12:12 AM",0.2596
"1989-01-13:12 AM",0.2597
"1989-01-14:12 AM",0.2598
"1989-01-15:12 AM",0.2597
"1989-01-16:12 AM",0.2656
"1989-01-17:12 AM",0.2702
"1989-01-18:12 AM",0.2828
"1989-01-19:12 AM",0.2897
"1989-01-20:12 AM",0.2931
"1989-01-21:12 AM",0.2933
"1989-01-22:12 AM",0.2914
"1989-01-23:12 AM",0.2864
"1989-01-24:12 AM",0.2839
"1989-01-25:12 AM",0.2922
"1989-01-26:12 AM",0.2993
"1989-01-27:12 AM",0.3119
"1989-01-28:12 AM",0.3062
"1989-01-29:12 AM",0.3049
"1989-01-30:12 AM",0.3183
"1989-01-31:12 AM",0.3161
"1989-02-01:12 AM",0.3096
"1989-02-02:12 AM",0.2976
"1989-02-03:12 AM",0.2851
"1989-02-04:12 AM",0.2815
"1989-02-05:12 AM",0.3187
"1989-02-06:12 AM",0.3023
"1989-02-07:12 AM",0.3025
"1989-02-08:12 AM",0.3027
"1989-02-09:12 AM",0.3203
"1989-02-10:12 AM",0.3226
"1989-02-11:12 AM",0.3243
"1989-02-12:12 AM",0.315
"1989-02-13:12 AM",0.3067
"1989-02-14:12 AM",0.3051
"1989-02-15:12 AM",0.3037
"1989-02-16:12 AM",0.3038
"1989-02-17:12 AM",0.2995
"1989-02-18:12 AM",0.2914
"1989-02-19:12 AM",0.2813
"1989-02-20:12 AM",0.2731
"1989-02-21:12 AM",0.2612
"1989-02-22:12 AM",0.2562
"1989-02-23:12 AM",0.2496
"1989-02-24:12 AM",0.237
"1989-02-25:12 AM",0.2256
"1989-02-26:12 AM",0.2148
"1989-02-27:12 AM",0.2051
"1989-02-28:12 AM",0.1974
"1989-03-01:12 AM",0.1914
"1989-03-02:12 AM",0.1858
"1989-03-03:12 AM",0.2179
"1989-03-04:12 AM",0.1888
"1989-03-05:12 AM",0.1884
"1989-03-06:12 AM",0.1878
"1989-03-07:12 AM",0.1848
"1989-03-08:12 AM",0.181
"1989-03-09:12 AM",0.1775
"1989-03-10:12 AM",0.1737
"1989-03-11:12 AM",0.1701
"1989-03-12:12 AM",0.1668
"1989-03-13:12 AM",0.1638
"1989-03-14:12 AM",0.16
"1989-03-15:12 AM",0.1578
"1989-03-16:12 AM",0.156
"1989-03-17:12 AM",0.1534
"1989-03-18:12 AM",0.1517
"1989-03-19:12 AM",0.1502
"1989-03-20:12 AM",0.1652
"1989-03-21:12 AM",0.1512
"1989-03-22:12 AM",0.1504
"1989-03-23:12 AM",0.1491
"1989-03-24:12 AM",0.1478
"1989-03-25:12 AM",0.1467
"1989-03-26:12 AM",0.1901
"1989-03-27:12 AM",0.1754
"1989-03-28:12 AM",0.1792
"1989-03-29:12 AM",0.1753
"1989-03-30:12 AM",0.1778
"1989-03-31:12 AM",0.1679
"1989-04-01:12 AM",0.1646
"1989-04-02:12 AM",0.1621
"1989-04-03:12 AM",0.1584
"1989-04-04:12 AM",0.1559
"1989-04-05:12 AM",0.154
"1989-04-06:12 AM",0.1524
"1989-04-07:12 AM",0.1508
"1989-04-08:12 AM",0.1493
"1989-04-09:12 AM",0.1478
"1989-04-10:12 AM",0.1464
"1989-04-11:12 AM",0.1452
"1989-04-12:12 AM",0.144
"1989-04-13:12 AM",0.1432
"1989-04-14:12 AM",0.1425
"1989-04-15:12 AM",0.1419
"1989-04-16:12 AM",0.141
"1989-04-17:12 AM",0.1402
"1989-04-18:12 AM",0.1397
"1989-04-19:12 AM",0.1391
"1989-04-20:12 AM",0.1385
"1989-04-21:12 AM",0.1379
"1989-04-22:12 AM",0.1372
"1989-04-23:12 AM",0.1366
"1989-04-24:12 AM",0.136
"1989-04-25:12 AM",0.1355
"1989-04-26:12 AM",0.135
"1989-04-27:12 AM",0.1346
"1989-04-28:12 AM",0.1344
"1989-04-29:12 AM",0.1341
"1989-04-30:12 AM",0.1339
"1989-05-01:12 AM",0.1335
"1989-05-02:12 AM",0.1332
"1989-05-03:12 AM",0.1328
"1989-05-04:12 AM",0.1325
"1989-05-05:12 AM",0.1322
"1989-05-06:12 AM",0.132
"1989-05-07:12 AM",0.1318
"1989-05-08:12 AM",0.1315
"1989-05-09:12 AM",0.1318
"1989-05-10:12 AM",0.1312
"1989-05-11:12 AM",0.1308
"1989-05-12:12 AM",0.1306
"1989-05-13:12 AM",0.1326
"1989-05-14:12 AM",0.1324
"1989-05-15:12 AM",0.1355
"1989-05-16:12 AM",0.1716
"1989-05-17:12 AM",0.2405
"1989-05-18:12 AM",0.1402
"1989-05-19:12 AM",0.1394
"1989-05-20:12 AM",0.1387
"1989-05-21:12 AM",0.138
"1989-05-22:12 AM",0.1372
"1989-05-23:12 AM",0.1365
"1989-05-24:12 AM",0.1358
"1989-05-25:12 AM",0.1352
"1989-05-26:12 AM",0.1347
"1989-05-27:12 AM",0.1344
"1989-05-28:12 AM",0.1339
"1989-05-29:12 AM",0.1333
"1989-05-30:12 AM",0.1329
"1989-05-31:12 AM",0.1325
"1989-06-01:12 AM",0.1322
"1989-06-02:12 AM",0.1319
"1989-06-03:12 AM",0.1317
"1989-06-04:12 AM",0.1314
"1989-06-05:12 AM",0.1312
"1989-06-06:12 AM",0.1309
"1989-06-07:12 AM",0.1307
"1989-06-08:12 AM",0.1305
"1989-06-09:12 AM",0.131
"1989-06-10:12 AM",0.1303
"1989-06-11:12 AM",0.1301
"1989-06-12:12 AM",0.1329
"1989-06-13:12 AM",0.1345
"1989-06-14:12 AM",0.1332
"1989-06-15:12 AM",0.1345
"1989-06-16:12 AM",0.1329
"1989-06-17:12 AM",0.1323
"1989-06-18:12 AM",0.1319
"1989-06-19:12 AM",0.1317
"1989-06-20:12 AM",0.1314
"1989-06-21:12 AM",0.131
"1989-06-22:12 AM",0.1308
"1989-06-23:12 AM",0.1306
"1989-06-24:12 AM",0.1303
"1989-06-25:12 AM",0.1301
"1989-06-26:12 AM",0.1298
"1989-06-27:12 AM",0.1296
"1989-06-28:12 AM",0.1295
"1989-06-29:12 AM",0.1297
"1989-06-30:12 AM",0.1294
"1989-07-01:12 AM",0.1292
"1989-07-02:12 AM",0.129
"1989-07-03:12 AM",0.1289
"1989-07-04:12 AM",0.1288
"1989-07-05:12 AM",0.1287
"1989-07-06:12 AM",0.1285
"1989-07-07:12 AM",0.1283
"1989-07-08:12 AM",0.1283
"1989-07-09:12 AM",0.1283
"1989-07-10:12 AM",0.1301
"1989-07-11:12 AM",0.1339
"1989-07-12:12 AM",0.1326
"1989-07-13:12 AM",0.1323
"1989-07-14:12 AM",0.1321
"1989-07-15:12 AM",0.1319
"1989-07-16:12 AM",0.1316
"1989-07-17:12 AM",0.1373
"1989-07-18:12 AM",0.1314
"1989-07-19:12 AM",0.1312
"1989-07-20:12 AM",0.1316
"1989-07-21:12 AM",0.1317
"1989-07-22:12 AM",0.23
"1989-07-23:12 AM",0.1912
"1989-07-24:12 AM",0.2567
"1989-07-25:12 AM",0.1865
"1989-07-26:12 AM",0.2193
"1989-07-27:12 AM",0.2343
"1989-07-28:12 AM",0.2452
"1989-07-29:12 AM",0.263
"1989-07-30:12 AM",0.218
"1989-07-31:12 AM",0.2206
"1989-08-01:12 AM",0.2945
"1989-08-02:12 AM",0.2524
"1989-08-03:12 AM",0.2256
"1989-08-04:12 AM",0.2212
"1989-08-05:12 AM",0.2051
"1989-08-06:12 AM",0.1959
"1989-08-07:12 AM",0.1882
"1989-08-08:12 AM",0.183
"1989-08-09:12 AM",0.1812
"1989-08-10:12 AM",0.1768
"1989-08-11:12 AM",0.1735
"1989-08-12:12 AM",0.1762
"1989-08-13:12 AM",0.1712
"1989-08-14:12 AM",0.1669
"1989-08-15:12 AM",0.1649
"1989-08-16:12 AM",0.1693
"1989-08-17:12 AM",0.1752
"1989-08-18:12 AM",0.1771
"1989-08-19:12 AM",0.1713
"1989-08-20:12 AM",0.1682
"1989-08-21:12 AM",0.1698
"1989-08-22:12 AM",0.1659
"1989-08-23:12 AM",0.1626
"1989-08-24:12 AM",0.1594
"1989-08-25:12 AM",0.1566
"1989-08-26:12 AM",0.1543
"1989-08-27:12 AM",0.1524
"1989-08-28:12 AM",0.1509
"1989-08-29:12 AM",0.1498
"1989-08-30:12 AM",0.1488
"1989-08-31:12 AM",0.1475
"1989-09-01:12 AM",0.1463
"1989-09-02:12 AM",0.1453
"1989-09-03:12 AM",0.1451
"1989-09-04:12 AM",0.2106
"1989-09-05:12 AM",0.2185
"1989-09-06:12 AM",0.1649
"1989-09-07:12 AM",0.1615
"1989-09-08:12 AM",0.1583
"1989-09-09:12 AM",0.1556
"1989-09-10:12 AM",0.1538
"1989-09-11:12 AM",0.152
"1989-09-12:12 AM",0.1502
"1989-09-13:12 AM",0.1489
"1989-09-14:12 AM",0.1476
"1989-09-15:12 AM",0.1469
"1989-09-16:12 AM",0.146
"1989-09-17:12 AM",0.1453
"1989-09-18:12 AM",0.1446
"1989-09-19:12 AM",0.1445
"1989-09-20:12 AM",0.1449
"1989-09-21:12 AM",0.1441
"1989-09-22:12 AM",0.1434
"1989-09-23:12 AM",0.1428
"1989-09-24:12 AM",0.1428
"1989-09-25:12 AM",0.1421
"1989-09-26:12 AM",0.1416
"1989-09-27:12 AM",0.141
"1989-09-28:12 AM",0.1406
"1989-09-29:12 AM",0.1402
"1989-09-30:12 AM",0.1396
"1989-10-01:12 AM",0.139
"1989-10-02:12 AM",0.1384
"1989-10-03:12 AM",0.1401
"1989-10-04:12 AM",0.2966
"1989-10-05:12 AM",0.2494
"1989-10-06:12 AM",0.2316
"1989-10-07:12 AM",0.2207
"1989-10-08:12 AM",0.213
"1989-10-09:12 AM",0.2049
"1989-10-10:12 AM",0.1979
"1989-10-11:12 AM",0.1914
"1989-10-12:12 AM",0.1859
"1989-10-13:12 AM",0.182
"1989-10-14:12 AM",0.1781
"1989-10-15:12 AM",0.1738
"1989-10-16:12 AM",0.1707
"1989-10-17:12 AM",0.1681
"1989-10-18:12 AM",0.1659
"1989-10-19:12 AM",0.1643
"1989-10-20:12 AM",0.1785
"1989-10-21:12 AM",0.1718
"1989-10-22:12 AM",0.1915
"1989-10-23:12 AM",0.2006
"1989-10-24:12 AM",0.196
"1989-10-25:12 AM",0.1903
"1989-10-26:12 AM",0.2065
"1989-10-27:12 AM",0.1827
"1989-10-28:12 AM",0.1794
"1989-10-29:12 AM",0.1762
"1989-10-30:12 AM",0.1742
"1989-10-31:12 AM",0.1727
"1989-11-01:12 AM",0.1706
"1989-11-02:12 AM",0.1689
"1989-11-03:12 AM",0.1679
"1989-11-04:12 AM",0.1667
"1989-11-05:12 AM",0.1647
"1989-11-06:12 AM",0.1625
"1989-11-07:12 AM",0.1609
"1989-11-08:12 AM",0.1595
"1989-11-09:12 AM",0.1584
"1989-11-10:12 AM",0.1573
"1989-11-11:12 AM",0.1566
"1989-11-12:12 AM",0.1561
"1989-11-13:12 AM",0.1551
"1989-11-14:12 AM",0.154
"1989-11-15:12 AM",0.1528
"1989-11-16:12 AM",0.152
"1989-11-17:12 AM",0.1519
"1989-11-18:12 AM",0.1513
"1989-11-19:12 AM",0.1508
"1989-11-20:12 AM",0.1503
"1989-11-21:12 AM",0.1521
"1989-11-22:12 AM",0.1495
"1989-11-23:12 AM",0.149
"1989-11-24:12 AM",0.1483
"1989-11-25:12 AM",0.1478
"1989-11-26:12 AM",0.147
"1989-11-27:12 AM",0.1613
"1989-11-28:12 AM",0.1459
"1989-11-29:12 AM",0.1459
"1989-11-30:12 AM",0.1511
"1989-12-01:12 AM",0.1506
"1989-12-02:12 AM",0.1568
"1989-12-03:12 AM",0.1565
"1989-12-04:12 AM",0.1565
"1989-12-05:12 AM",0.156
"1989-12-06:12 AM",0.1553
"1989-12-07:12 AM",0.1545
"1989-12-08:12 AM",0.1542
"1989-12-09:12 AM",0.1538
"1989-12-10:12 AM",0.1528
"1989-12-11:12 AM",0.1521
"1989-12-12:12 AM",0.1524
"1989-12-13:12 AM",0.1527
"1989-12-14:12 AM",0.1528
"1989-12-15:12 AM",0.1526
"1989-12-16:12 AM",0.1596
"1989-12-17:12 AM",0.1519
"1989-12-18:12 AM",0.1515
"1989-12-19:12 AM",0.151
"1989-12-20:12 AM",0.1508
"1989-12-21:12 AM",0.1505
"1989-12-22:12 AM",0.1504
"1989-12-23:12 AM",0.1504
"1989-12-24:12 AM",0.1503
"1989-12-25:12 AM",0.1501
"1989-12-26:12 AM",0.1499
"1989-12-27:12 AM",0.1498
"1989-12-28:12 AM",0.1527
"1989-12-29:12 AM",0.1918
"1989-12-30:12 AM",0.161
"1989-12-31:12 AM",0.1594
"1990-01-01:12 AM",0.1517
"1990-01-02:12 AM",0.1522
"1990-01-03:12 AM",0.1634
"1990-01-04:12 AM",0.1635
"1990-01-05:12 AM",0.1638
"1990-01-06:12 AM",0.1648
"1990-01-07:12 AM",0.1644
"1990-01-08:12 AM",0.167
"1990-01-09:12 AM",0.1656
"1990-01-10:12 AM",0.1649
"1990-01-11:12 AM",0.1647
"1990-01-12:12 AM",0.164
"1990-01-13:12 AM",0.1639
"1990-01-14:12 AM",0.1628
"1990-01-15:12 AM",0.1664
"1990-01-16:12 AM",0.1646
"1990-01-17:12 AM",0.1643
"1990-01-18:12 AM",0.1729
"1990-01-19:12 AM",0.1769
"1990-01-20:12 AM",0.1757
"1990-01-21:12 AM",0.1758
"1990-01-22:12 AM",0.181
"1990-01-23:12 AM",0.1795
"1990-01-24:12 AM",0.1767
"1990-01-25:12 AM",0.1753
"1990-01-26:12 AM",0.1741
"1990-01-27:12 AM",0.1715
"1990-01-28:12 AM",0.1709
"1990-01-29:12 AM",0.1702
"1990-01-30:12 AM",0.168
"1990-01-31:12 AM",0.1661
"1990-02-01:12 AM",0.1758
"1990-02-02:12 AM",0.2016
"1990-02-03:12 AM",0.2012
"1990-02-04:12 AM",0.2007
"1990-02-05:12 AM",0.2003
"1990-02-06:12 AM",0.1977
"1990-02-07:12 AM",0.198
"1990-02-08:12 AM",0.1985
"1990-02-09:12 AM",0.198
"1990-02-10:12 AM",0.1917
"1990-02-11:12 AM",0.1916
"1990-02-12:12 AM",0.1877
"1990-02-13:12 AM",0.1811
"1990-02-14:12 AM",0.187
"1990-02-15:12 AM",0.1752
"1990-02-16:12 AM",0.1754
"1990-02-17:12 AM",0.1752
"1990-02-18:12 AM",0.1727
"1990-02-19:12 AM",0.1713
"1990-02-20:12 AM",0.1712
"1990-02-21:12 AM",0.1707
"1990-02-22:12 AM",0.1912
"1990-02-23:12 AM",0.1771
"1990-02-24:12 AM",0.1796
"1990-02-25:12 AM",0.1773
"1990-02-26:12 AM",0.177
"1990-02-27:12 AM",0.2044
"1990-02-28:12 AM",0.1835
"1990-03-01:12 AM",0.1937
"1990-03-02:12 AM",0.1805
"1990-03-03:12 AM",0.1799
"1990-03-04:12 AM",0.1754
"1990-03-05:12 AM",0.207
"1990-03-06:12 AM",0.1856
"1990-03-07:12 AM",0.183
"1990-03-08:12 AM",0.1797
"1990-03-09:12 AM",0.1758
"1990-03-10:12 AM",0.2049
"1990-03-11:12 AM",0.2099
"1990-03-12:12 AM",0.2422
"1990-03-13:12 AM",0.234
"1990-03-14:12 AM",0.231
"1990-03-15:12 AM",0.2289
"1990-03-16:12 AM",0.2416
"1990-03-17:12 AM",0.2331
"1990-03-18:12 AM",0.2395
"1990-03-19:12 AM",0.2277
"1990-03-20:12 AM",0.2184
"1990-03-21:12 AM",0.2074
"1990-03-22:12 AM",0.1983
"1990-03-23:12 AM",0.1909
"1990-03-24:12 AM",0.1841
"1990-03-25:12 AM",0.1787
"1990-03-26:12 AM",0.1741
"1990-03-27:12 AM",0.1729
"1990-03-28:12 AM",0.1678
"1990-03-29:12 AM",0.1705
"1990-03-30:12 AM",0.1926
"1990-03-31:12 AM",0.1783
"1990-04-01:12 AM",0.1952
"1990-04-02:12 AM",0.1994
"1990-04-03:12 AM",0.2197
"1990-04-04:12 AM",0.1837
"1990-04-05:12 AM",0.2698
"1990-04-06:12 AM",0.1861
"1990-04-07:12 AM",0.187
"1990-04-08:12 AM",0.2052
"1990-04-09:12 AM",0.1782
"1990-04-10:12 AM",0.1745
"1990-04-11:12 AM",0.1711
"1990-04-12:12 AM",0.1673
"1990-04-13:12 AM",0.1639
"1990-04-14:12 AM",0.1609
"1990-04-15:12 AM",0.1586
"1990-04-16:12 AM",0.1561
"1990-04-17:12 AM",0.1536
"1990-04-18:12 AM",0.1564
"1990-04-19:12 AM",0.1764
"1990-04-20:12 AM",0.1592
"1990-04-21:12 AM",0.1576
"1990-04-22:12 AM",0.1552
"1990-04-23:12 AM",0.1618
"1990-04-24:12 AM",0.1649
"1990-04-25:12 AM",0.2386
"1990-04-26:12 AM",0.1818
"1990-04-27:12 AM",0.1762
"1990-04-28:12 AM",0.1704
"1990-04-29:12 AM",0.1638
"1990-04-30:12 AM",0.1727
"1990-05-01:12 AM",0.1698
"1990-05-02:12 AM",0.2254
"1990-05-03:12 AM",0.2253
"1990-05-04:12 AM",0.2303
"1990-05-05:12 AM",0.215
