Date,SoilMoisture
"1988-05-14:12 AM",0.1513
"1988-05-15:12 AM",0.1495
"1988-05-16:12 AM",0.1484
"1988-05-17:12 AM",0.1658
"1988-05-18:12 AM",0.1857
"1988-05-19:12 AM",0.1846
"1988-05-20:12 AM",0.1841
"1988-05-21:12 AM",0.1769
"1988-05-22:12 AM",0.1724
"1988-05-23:12 AM",0.1685
"1988-05-24:12 AM",0.166
"1988-05-25:12 AM",0.1656
"1988-05-26:12 AM",0.1734
"1988-05-27:12 AM",0.1626
"1988-05-28:12 AM",0.1592
"1988-05-29:12 AM",0.1562
"1988-05-30:12 AM",0.1668
"1988-05-31:12 AM",0.1642
"1988-06-01:12 AM",0.163
"1988-06-02:12 AM",0.1607
"1988-06-03:12 AM",0.1586
"1988-06-04:12 AM",0.1567
"1988-06-05:12 AM",0.1552
"1988-06-06:12 AM",0.1522
"1988-06-07:12 AM",0.15
"1988-06-08:12 AM",0.1483
"1988-06-09:12 AM",0.1472
"1988-06-10:12 AM",0.1459
"1988-06-11:12 AM",0.1477
"1988-06-12:12 AM",0.1469
"1988-06-13:12 AM",0.1457
"1988-06-14:12 AM",0.1446
"1988-06-15:12 AM",0.1439
"1988-06-16:12 AM",0.143
"1988-06-17:12 AM",0.1424
"1988-06-18:12 AM",0.1448
"1988-06-19:12 AM",0.1477
"1988-06-20:12 AM",0.1448
"1988-06-21:12 AM",0.1439
"1988-06-22:12 AM",0.1435
"1988-06-23:12 AM",0.1491
"1988-06-24:12 AM",0.1822
"1988-06-25:12 AM",0.1954
"1988-06-26:12 AM",0.1967
"1988-06-27:12 AM",0.1926
"1988-06-28:12 AM",0.2104
"1988-06-29:12 AM",0.226
"1988-06-30:12 AM",0.2616
"1988-07-01:12 AM",0.2125
"1988-07-02:12 AM",0.2034
"1988-07-03:12 AM",0.2093
"1988-07-04:12 AM",0.2372
"1988-07-05:12 AM",0.2212
"1988-07-06:12 AM",0.2024
"1988-07-07:12 AM",0.1964
"1988-07-08:12 AM",0.1913
"1988-07-09:12 AM",0.1924
"1988-07-10:12 AM",0.1892
"1988-07-11:12 AM",0.1926
"1988-07-12:12 AM",0.1869
"1988-07-13:12 AM",0.1807
"1988-07-14:12 AM",0.179
"1988-07-15:12 AM",0.1881
"1988-07-16:12 AM",0.1845
"1988-07-17:12 AM",0.1788
"1988-07-18:12 AM",0.1739
"1988-07-19:12 AM",0.1707
"1988-07-20:12 AM",0.1686
"1988-07-21:12 AM",0.1655
"1988-07-22:12 AM",0.1632
"1988-07-23:12 AM",0.1642
"1988-07-24:12 AM",0.1769
"1988-07-25:12 AM",0.16
"1988-07-26:12 AM",0.1645
"1988-07-27:12 AM",0.1638
"1988-07-28:12 AM",0.2933
"1988-07-29:12 AM",0.1771
"1988-07-30:12 AM",0.1749
"1988-07-31:12 AM",0.1994
"1988-08-01:12 AM",0.2363
"1988-08-02:12 AM",0.2739
"1988-08-03:12 AM",0.2716
"1988-08-04:12 AM",0.2404
"1988-08-05:12 AM",0.2372
"1988-08-06:12 AM",0.2531
"1988-08-07:12 AM",0.2744
"1988-08-08:12 AM",0.2482
"1988-08-09:12 AM",0.2354
"1988-08-10:12 AM",0.2306
"1988-08-11:12 AM",0.2278
"1988-08-12:12 AM",0.211
"1988-08-13:12 AM",0.2058
"1988-08-14:12 AM",0.1962
"1988-08-15:12 AM",0.1927
"1988-08-16:12 AM",0.2311
"1988-08-17:12 AM",0.2303
"1988-08-18:12 AM",0.222
"1988-08-19:12 AM",0.2178
"1988-08-20:12 AM",0.2073
"1988-08-21:12 AM",0.2203
"1988-08-22:12 AM",0.236
"1988-08-23:12 AM",0.272
"1988-08-24:12 AM",0.2701
"1988-08-25:12 AM",0.2932
"1988-08-26:12 AM",0.3106
"1988-08-27:12 AM",0.2884
"1988-08-28:12 AM",0.2826
"1988-08-29:12 AM",0.269
"1988-08-30:12 AM",0.272
"1988-08-31:12 AM",0.2941
"1988-09-01:12 AM",0.2988
"1988-09-02:12 AM",0.2718
"1988-09-03:12 AM",0.2533
"1988-09-04:12 AM",0.2356
"1988-09-05:12 AM",0.2233
"1988-09-06:12 AM",0.2156
"1988-09-07:12 AM",0.2083
"1988-09-08:12 AM",0.2001
"1988-09-09:12 AM",0.1943
"1988-09-10:12 AM",0.1873
"1988-09-11:12 AM",0.1851
"1988-09-12:12 AM",0.224
"1988-09-13:12 AM",0.2158
"1988-09-14:12 AM",0.2061
"1988-09-15:12 AM",0.1993
"1988-09-16:12 AM",0.1943
"1988-09-17:12 AM",0.19
"1988-09-18:12 AM",0.1827
"1988-09-19:12 AM",0.1765
"1988-09-20:12 AM",0.1725
"1988-09-21:12 AM",0.1688
"1988-09-22:12 AM",0.1703
"1988-09-23:12 AM",0.1709
"1988-09-24:12 AM",0.1698
"1988-09-25:12 AM",0.1674
"1988-09-26:12 AM",0.1647
"1988-09-27:12 AM",0.1626
"1988-09-28:12 AM",0.1597
"1988-09-29:12 AM",0.1575
"1988-09-30:12 AM",0.1559
"1988-10-01:12 AM",0.1544
"1988-10-02:12 AM",0.1532
"1988-10-03:12 AM",0.1523
"1988-10-04:12 AM",0.1523
"1988-10-05:12 AM",0.1634
"1988-10-06:12 AM",0.1798
"1988-10-07:12 AM",0.2037
"1988-10-08:12 AM",0.1922
"1988-10-09:12 AM",0.1881
"1988-10-10:12 AM",0.1854
"1988-10-11:12 AM",0.1795
"1988-10-12:12 AM",0.1754
"1988-10-13:12 AM",0.1724
"1988-10-14:12 AM",0.1718
"1988-10-15:12 AM",0.1696
"1988-10-16:12 AM",0.1673
"1988-10-17:12 AM",0.1657
"1988-10-18:12 AM",0.164
"1988-10-19:12 AM",0.1621
"1988-10-20:12 AM",0.16
"1988-10-21:12 AM",0.159
"1988-10-22:12 AM",0.1578
"1988-10-23:12 AM",0.1563
"1988-10-24:12 AM",0.1552
"1988-10-25:12 AM",0.1542
"1988-10-26:12 AM",0.1534
"1988-10-27:12 AM",0.1525
"1988-10-28:12 AM",0.1514
"1988-10-29:12 AM",0.1507
"1988-10-30:12 AM",0.1528
"1988-10-31:12 AM",0.1496
"1988-11-01:12 AM",0.1491
"1988-11-02:12 AM",0.1482
"1988-11-03:12 AM",0.1474
"1988-11-04:12 AM",0.1463
"1988-11-05:12 AM",0.1455
"1988-11-06:12 AM",0.145
"1988-11-07:12 AM",0.1441
"1988-11-08:12 AM",0.1461
"1988-11-09:12 AM",0.1444
"1988-11-10:12 AM",0.1464
"1988-11-11:12 AM",0.1511
"1988-11-12:12 AM",0.1647
"1988-11-13:12 AM",0.1635
"1988-11-14:12 AM",0.1614
"1988-11-15:12 AM",0.1794
"1988-11-16:12 AM",0.1702
"1988-11-17:12 AM",0.1688
"1988-11-18:12 AM",0.1711
"1988-11-19:12 AM",0.1718
"1988-11-20:12 AM",0.1744
"1988-11-21:12 AM",0.1789
"1988-11-22:12 AM",0.1786
"1988-11-23:12 AM",0.18
"1988-11-24:12 AM",0.1937
"1988-11-25:12 AM",0.2034
"1988-11-26:12 AM",0.2042
"1988-11-27:12 AM",0.2037
"1988-11-28:12 AM",0.2042
"1988-11-29:12 AM",0.2164
"1988-11-30:12 AM",0.2153
"1988-12-01:12 AM",0.2183
"1988-12-02:12 AM",0.2174
"1988-12-03:12 AM",0.2155
"1988-12-04:12 AM",0.2151
"1988-12-05:12 AM",0.2135
"1988-12-06:12 AM",0.2117
"1988-12-07:12 AM",0.2124
"1988-12-08:12 AM",0.2188
"1988-12-09:12 AM",0.22
"1988-12-10:12 AM",0.2307
"1988-12-11:12 AM",0.2317
"1988-12-12:12 AM",0.2289
"1988-12-13:12 AM",0.2267
"1988-12-14:12 AM",0.2237
"1988-12-15:12 AM",0.2172
"1988-12-16:12 AM",0.2134
"1988-12-17:12 AM",0.2119
"1988-12-18:12 AM",0.2097
"1988-12-19:12 AM",0.2063
"1988-12-20:12 AM",0.2046
"1988-12-21:12 AM",0.2038
"1988-12-22:12 AM",0.2075
"1988-12-23:12 AM",0.2041
"1988-12-24:12 AM",0.2061
"1988-12-25:12 AM",0.2016
"1988-12-26:12 AM",0.2649
"1988-12-27:12 AM",0.2281
"1988-12-28:12 AM",0.2289
"1988-12-29:12 AM",0.2295
"1988-12-30:12 AM",0.23
"1988-12-31:12 AM",0.2336
"1989-01-01:12 AM",0.2356
"1989-01-02:12 AM",0.2423
"1989-01-03:12 AM",0.2514
"1989-01-04:12 AM",0.2678
"1989-01-05:12 AM",0.2888
"1989-01-06:12 AM",0.293
"1989-01-07:12 AM",0.2921
"1989-01-08:12 AM",0.2916
"1989-01-09:12 AM",0.2925
"1989-01-10:12 AM",0.3014
"1989-01-11:12 AM",0.3036
"1989-01-12:12 AM",0.3034
"1989-01-13:12 AM",0.3035
"1989-01-14:12 AM",0.3034
"1989-01-15:12 AM",0.3037
"1989-01-16:12 AM",0.3047
"1989-01-17:12 AM",0.3087
"1989-01-18:12 AM",0.313
"1989-01-19:12 AM",0.3195
"1989-01-20:12 AM",0.3248
"1989-01-21:12 AM",0.3308
"1989-01-22:12 AM",0.3275
"1989-01-23:12 AM",0.3243
"1989-01-24:12 AM",0.3225
"1989-01-25:12 AM",0.3347
"1989-01-26:12 AM",0.3409
"1989-01-27:12 AM",0.3551
"1989-01-28:12 AM",0.3664
"1989-01-29:12 AM",0.3634
"1989-01-30:12 AM",0.3734
"1989-01-31:12 AM",0.3681
"1989-02-01:12 AM",0.3598
"1989-02-02:12 AM",0.3382
"1989-02-03:12 AM",0.3172
"1989-02-04:12 AM",0.2918
"1989-02-05:12 AM",0.3551
"1989-02-06:12 AM",0.3602
"1989-02-07:12 AM",0.3606
"1989-02-08:12 AM",0.3614
"1989-02-09:12 AM",0.3907
"1989-02-10:12 AM",0.3848
"1989-02-11:12 AM",0.3876
"1989-02-12:12 AM",0.3655
"1989-02-13:12 AM",0.3508
"1989-02-14:12 AM",0.3555
"1989-02-15:12 AM",0.3521
"1989-02-16:12 AM",0.3558
"1989-02-17:12 AM",0.3485
"1989-02-18:12 AM",0.3383
"1989-02-19:12 AM",0.3198
"1989-02-20:12 AM",0.3146
"1989-02-21:12 AM",0.2978
"1989-02-22:12 AM",0.2911
"1989-02-23:12 AM",0.2815
"1989-02-24:12 AM",0.2667
"1989-02-25:12 AM",0.2516
"1989-02-26:12 AM",0.2371
"1989-02-27:12 AM",0.224
"1989-02-28:12 AM",0.2145
"1989-03-01:12 AM",0.2068
"1989-03-02:12 AM",0.1986
"1989-03-03:12 AM",0.215
"1989-03-04:12 AM",0.2252
"1989-03-05:12 AM",0.2235
"1989-03-06:12 AM",0.2223
"1989-03-07:12 AM",0.2164
"1989-03-08:12 AM",0.2101
"1989-03-09:12 AM",0.2051
"1989-03-10:12 AM",0.1984
"1989-03-11:12 AM",0.1917
"1989-03-12:12 AM",0.1854
"1989-03-13:12 AM",0.1797
"1989-03-14:12 AM",0.1728
"1989-03-15:12 AM",0.1696
"1989-03-16:12 AM",0.1672
"1989-03-17:12 AM",0.1628
"1989-03-18:12 AM",0.16
"1989-03-19:12 AM",0.1577
"1989-03-20:12 AM",0.176
"1989-03-21:12 AM",0.1661
"1989-03-22:12 AM",0.1642
"1989-03-23:12 AM",0.1615
"1989-03-24:12 AM",0.1587
"1989-03-25:12 AM",0.1565
"1989-03-26:12 AM",0.1682
"1989-03-27:12 AM",0.1677
"1989-03-28:12 AM",0.1689
"1989-03-29:12 AM",0.1667
"1989-03-30:12 AM",0.1733
"1989-03-31:12 AM",0.1614
"1989-04-01:12 AM",0.1589
"1989-04-02:12 AM",0.1588
"1989-04-03:12 AM",0.1539
"1989-04-04:12 AM",0.1519
"1989-04-05:12 AM",0.1506
"1989-04-06:12 AM",0.1493
"1989-04-07:12 AM",0.148
"1989-04-08:12 AM",0.1468
"1989-04-09:12 AM",0.1456
"1989-04-10:12 AM",0.1446
"1989-04-11:12 AM",0.1435
"1989-04-12:12 AM",0.1426
"1989-04-13:12 AM",0.1419
"1989-04-14:12 AM",0.1414
"1989-04-15:12 AM",0.1409
"1989-04-16:12 AM",0.14
"1989-04-17:12 AM",0.1393
"1989-04-18:12 AM",0.1388
"1989-04-19:12 AM",0.1383
"1989-04-20:12 AM",0.1378
"1989-04-21:12 AM",0.1372
"1989-04-22:12 AM",0.1365
"1989-04-23:12 AM",0.1359
"1989-04-24:12 AM",0.1353
"1989-04-25:12 AM",0.1348
"1989-04-26:12 AM",0.1343
"1989-04-27:12 AM",0.134
"1989-04-28:12 AM",0.1339
"1989-04-29:12 AM",0.1336
"1989-04-30:12 AM",0.1334
"1989-05-01:12 AM",0.1331
"1989-05-02:12 AM",0.1328
"1989-05-03:12 AM",0.1325
"1989-05-04:12 AM",0.1321
"1989-05-05:12 AM",0.1319
"1989-05-06:12 AM",0.1317
"1989-05-07:12 AM",0.1315
"1989-05-08:12 AM",0.1313
"1989-05-09:12 AM",0.1316
"1989-05-10:12 AM",0.1328
"1989-05-11:12 AM",0.1306
"1989-05-12:12 AM",0.1303
"1989-05-13:12 AM",0.1331
"1989-05-14:12 AM",0.1319
"1989-05-15:12 AM",0.1334
"1989-05-16:12 AM",0.1503
"1989-05-17:12 AM",0.1774
"1989-05-18:12 AM",0.1414
"1989-05-19:12 AM",0.1405
"1989-05-20:12 AM",0.1397
"1989-05-21:12 AM",0.1389
"1989-05-22:12 AM",0.138
"1989-05-23:12 AM",0.1373
"1989-05-24:12 AM",0.1365
"1989-05-25:12 AM",0.1357
"1989-05-26:12 AM",0.1353
"1989-05-27:12 AM",0.1349
"1989-05-28:12 AM",0.1344
"1989-05-29:12 AM",0.1338
"1989-05-30:12 AM",0.1334
"1989-05-31:12 AM",0.133
"1989-06-01:12 AM",0.1327
"1989-06-02:12 AM",0.1324
"1989-06-03:12 AM",0.1321
"1989-06-04:12 AM",0.1318
"1989-06-05:12 AM",0.1316
"1989-06-06:12 AM",0.1313
"1989-06-07:12 AM",0.1311
"1989-06-08:12 AM",0.1309
"1989-06-09:12 AM",0.1308
"1989-06-10:12 AM",0.1312
"1989-06-11:12 AM",0.1308
"1989-06-12:12 AM",0.1372
"1989-06-13:12 AM",0.1413
"1989-06-14:12 AM",0.1349
"1989-06-15:12 AM",0.1346
"1989-06-16:12 AM",0.1343
"1989-06-17:12 AM",0.1336
"1989-06-18:12 AM",0.1332
"1989-06-19:12 AM",0.1329
"1989-06-20:12 AM",0.1325
"1989-06-21:12 AM",0.1322
"1989-06-22:12 AM",0.1322
"1989-06-23:12 AM",0.1316
"1989-06-24:12 AM",0.1312
"1989-06-25:12 AM",0.1309
"1989-06-26:12 AM",0.1306
"1989-06-27:12 AM",0.1304
"1989-06-28:12 AM",0.1308
"1989-06-29:12 AM",0.1329
"1989-06-30:12 AM",0.1317
"1989-07-01:12 AM",0.1313
"1989-07-02:12 AM",0.1311
"1989-07-03:12 AM",0.1309
"1989-07-04:12 AM",0.1308
"1989-07-05:12 AM",0.1306
"1989-07-06:12 AM",0.1304
"1989-07-07:12 AM",0.1302
"1989-07-08:12 AM",0.13
"1989-07-09:12 AM",0.1298
"1989-07-10:12 AM",0.1296
"1989-07-11:12 AM",0.1295
"1989-07-12:12 AM",0.1294
"1989-07-13:12 AM",0.1294
"1989-07-14:12 AM",0.1295
"1989-07-15:12 AM",0.1292
"1989-07-16:12 AM",0.129
"1989-07-17:12 AM",0.1301
"1989-07-18:12 AM",0.1289
"1989-07-19:12 AM",0.1288
"1989-07-20:12 AM",0.1286
"1989-07-21:12 AM",0.1303
"1989-07-22:12 AM",0.153
"1989-07-23:12 AM",0.1965
"1989-07-24:12 AM",0.2269
"1989-07-25:12 AM",0.2204
"1989-07-26:12 AM",0.2432
"1989-07-27:12 AM",0.247
"1989-07-28:12 AM",0.2672
"1989-07-29:12 AM",0.272
"1989-07-30:12 AM",0.2474
"1989-07-31:12 AM",0.2351
"1989-08-01:12 AM",0.29
"1989-08-02:12 AM",0.2374
"1989-08-03:12 AM",0.2319
"1989-08-04:12 AM",0.2216
"1989-08-05:12 AM",0.2115
"1989-08-06:12 AM",0.2013
"1989-08-07:12 AM",0.1924
"1989-08-08:12 AM",0.1856
"1989-08-09:12 AM",0.1815
"1989-08-10:12 AM",0.1783
"1989-08-11:12 AM",0.1791
"1989-08-12:12 AM",0.1891
"1989-08-13:12 AM",0.1848
"1989-08-14:12 AM",0.1788
"1989-08-15:12 AM",0.1755
"1989-08-16:12 AM",0.1728
"1989-08-17:12 AM",0.1706
"1989-08-18:12 AM",0.1684
"1989-08-19:12 AM",0.1732
"1989-08-20:12 AM",0.1758
"1989-08-21:12 AM",0.1789
"1989-08-22:12 AM",0.1696
"1989-08-23:12 AM",0.1666
"1989-08-24:12 AM",0.1623
"1989-08-25:12 AM",0.1587
"1989-08-26:12 AM",0.1561
"1989-08-27:12 AM",0.1541
"1989-08-28:12 AM",0.1526
"1989-08-29:12 AM",0.1515
"1989-08-30:12 AM",0.1506
"1989-08-31:12 AM",0.1491
"1989-09-01:12 AM",0.1479
"1989-09-02:12 AM",0.147
"1989-09-03:12 AM",0.1464
"1989-09-04:12 AM",0.2027
"1989-09-05:12 AM",0.184
"1989-09-06:12 AM",0.1968
"1989-09-07:12 AM",0.1879
"1989-09-08:12 AM",0.1795
"1989-09-09:12 AM",0.1735
"1989-09-10:12 AM",0.1699
"1989-09-11:12 AM",0.1661
"1989-09-12:12 AM",0.162
"1989-09-13:12 AM",0.1604
"1989-09-14:12 AM",0.1579
"1989-09-15:12 AM",0.1564
"1989-09-16:12 AM",0.1551
"1989-09-17:12 AM",0.1539
"1989-09-18:12 AM",0.1521
"1989-09-19:12 AM",0.1534
"1989-09-20:12 AM",0.1562
"1989-09-21:12 AM",0.1543
"1989-09-22:12 AM",0.153
"1989-09-23:12 AM",0.1518
"1989-09-24:12 AM",0.151
"1989-09-25:12 AM",0.1502
"1989-09-26:12 AM",0.1492
"1989-09-27:12 AM",0.1484
"1989-09-28:12 AM",0.1478
"1989-09-29:12 AM",0.1469
"1989-09-30:12 AM",0.1458
"1989-10-01:12 AM",0.1446
"1989-10-02:12 AM",0.1436
"1989-10-03:12 AM",0.1426
"1989-10-04:12 AM",0.2199
"1989-10-05:12 AM",0.2341
"1989-10-06:12 AM",0.2202
"1989-10-07:12 AM",0.2136
"1989-10-08:12 AM",0.2077
"1989-10-09:12 AM",0.2007
"1989-10-10:12 AM",0.1949
"1989-10-11:12 AM",0.1888
"1989-10-12:12 AM",0.1841
"1989-10-13:12 AM",0.1815
"1989-10-14:12 AM",0.1781
"1989-10-15:12 AM",0.1734
"1989-10-16:12 AM",0.1705
"1989-10-17:12 AM",0.1681
"1989-10-18:12 AM",0.166
"1989-10-19:12 AM",0.1645
"1989-10-20:12 AM",0.1765
"1989-10-21:12 AM",0.1773
"1989-10-22:12 AM",0.1929
"1989-10-23:12 AM",0.1811
"1989-10-24:12 AM",0.1789
"1989-10-25:12 AM",0.1753
"1989-10-26:12 AM",0.1801
"1989-10-27:12 AM",0.172
"1989-10-28:12 AM",0.1697
"1989-10-29:12 AM",0.1674
"1989-10-30:12 AM",0.166
"1989-10-31:12 AM",0.1649
"1989-11-01:12 AM",0.1635
"1989-11-02:12 AM",0.1625
"1989-11-03:12 AM",0.1619
"1989-11-04:12 AM",0.1611
"1989-11-05:12 AM",0.1594
"1989-11-06:12 AM",0.1576
"1989-11-07:12 AM",0.1562
"1989-11-08:12 AM",0.1551
"1989-11-09:12 AM",0.1543
"1989-11-10:12 AM",0.1536
"1989-11-11:12 AM",0.1531
"1989-11-12:12 AM",0.153
"1989-11-13:12 AM",0.152
"1989-11-14:12 AM",0.151
"1989-11-15:12 AM",0.1499
"1989-11-16:12 AM",0.1493
"1989-11-17:12 AM",0.1491
"1989-11-18:12 AM",0.1488
"1989-11-19:12 AM",0.1486
"1989-11-20:12 AM",0.1485
"1989-11-21:12 AM",0.1482
"1989-11-22:12 AM",0.1477
"1989-11-23:12 AM",0.1473
"1989-11-24:12 AM",0.1465
"1989-11-25:12 AM",0.1461
"1989-11-26:12 AM",0.1453
"1989-11-27:12 AM",0.1563
"1989-11-28:12 AM",0.1445
"1989-11-29:12 AM",0.145
"1989-11-30:12 AM",0.1475
"1989-12-01:12 AM",0.1482
"1989-12-02:12 AM",0.1547
"1989-12-03:12 AM",0.155
"1989-12-04:12 AM",0.1552
"1989-12-05:12 AM",0.1551
"1989-12-06:12 AM",0.1546
"1989-12-07:12 AM",0.1538
"1989-12-08:12 AM",0.1536
"1989-12-09:12 AM",0.1533
"1989-12-10:12 AM",0.1521
"1989-12-11:12 AM",0.1517
"1989-12-12:12 AM",0.1523
"1989-12-13:12 AM",0.1526
"1989-12-14:12 AM",0.1528
"1989-12-15:12 AM",0.1528
"1989-12-16:12 AM",0.1614
"1989-12-17:12 AM",0.1532
"1989-12-18:12 AM",0.1533
"1989-12-19:12 AM",0.1528
"1989-12-20:12 AM",0.1529
"1989-12-21:12 AM",0.1529
"1989-12-22:12 AM",0.1528
"1989-12-23:12 AM",0.1528
"1989-12-24:12 AM",0.1528
"1989-12-25:12 AM",0.1527
"1989-12-26:12 AM",0.1532
"1989-12-27:12 AM",0.1537
"1989-12-28:12 AM",0.1553
"1989-12-29:12 AM",0.1646
"1989-12-30:12 AM",0.162
"1989-12-31:12 AM",0.1594
"1990-01-01:12 AM",0.1535
"1990-01-02:12 AM",0.1532
"1990-01-03:12 AM",0.17
"1990-01-04:12 AM",0.1712
"1990-01-05:12 AM",0.1715
"1990-01-06:12 AM",0.1721
"1990-01-07:12 AM",0.1717
"1990-01-08:12 AM",0.1741
"1990-01-09:12 AM",0.1718
"1990-01-10:12 AM",0.1713
"1990-01-11:12 AM",0.1707
"1990-01-12:12 AM",0.1699
"1990-01-13:12 AM",0.1688
"1990-01-14:12 AM",0.1672
"1990-01-15:12 AM",0.169
"1990-01-16:12 AM",0.1671
"1990-01-17:12 AM",0.1655
"1990-01-18:12 AM",0.1769
"1990-01-19:12 AM",0.1824
"1990-01-20:12 AM",0.1818
"1990-01-21:12 AM",0.1819
"1990-01-22:12 AM",0.1873
"1990-01-23:12 AM",0.1855
"1990-01-24:12 AM",0.1825
"1990-01-25:12 AM",0.1811
"1990-01-26:12 AM",0.1798
"1990-01-27:12 AM",0.1765
"1990-01-28:12 AM",0.1762
"1990-01-29:12 AM",0.1754
"1990-01-30:12 AM",0.1727
"1990-01-31:12 AM",0.1718
"1990-02-01:12 AM",0.1845
"1990-02-02:12 AM",0.2025
"1990-02-03:12 AM",0.2042
"1990-02-04:12 AM",0.208
"1990-02-05:12 AM",0.2058
"1990-02-06:12 AM",0.2041
"1990-02-07:12 AM",0.2013
"1990-02-08:12 AM",0.2016
"1990-02-09:12 AM",0.206
"1990-02-10:12 AM",0.1945
"1990-02-11:12 AM",0.1964
"1990-02-12:12 AM",0.1905
"1990-02-13:12 AM",0.1942
"1990-02-14:12 AM",0.181
"1990-02-15:12 AM",0.1867
"1990-02-16:12 AM",0.1869
"1990-02-17:12 AM",0.186
"1990-02-18:12 AM",0.1819
"1990-02-19:12 AM",0.1799
"1990-02-20:12 AM",0.1854
"1990-02-21:12 AM",0.1845
"1990-02-22:12 AM",0.2028
"1990-02-23:12 AM",0.195
"1990-02-24:12 AM",0.1926
"1990-02-25:12 AM",0.19
"1990-02-26:12 AM",0.1889
"1990-02-27:12 AM",0.2148
"1990-02-28:12 AM",0.2149
"1990-03-01:12 AM",0.2179
"1990-03-02:12 AM",0.2102
"1990-03-03:12 AM",0.211
"1990-03-04:12 AM",0.2022
"1990-03-05:12 AM",0.2443
"1990-03-06:12 AM",0.2343
"1990-03-07:12 AM",0.2207
"1990-03-08:12 AM",0.2103
"1990-03-09:12 AM",0.2033
"1990-03-10:12 AM",0.2169
"1990-03-11:12 AM",0.2206
"1990-03-12:12 AM",0.2528
"1990-03-13:12 AM",0.2424
"1990-03-14:12 AM",0.2388
"1990-03-15:12 AM",0.2366
"1990-03-16:12 AM",0.249
"1990-03-17:12 AM",0.2413
"1990-03-18:12 AM",0.2456
"1990-03-19:12 AM",0.2338
"1990-03-20:12 AM",0.225
"1990-03-21:12 AM",0.2136
"1990-03-22:12 AM",0.2039
"1990-03-23:12 AM",0.196
"1990-03-24:12 AM",0.1886
"1990-03-25:12 AM",0.1832
"1990-03-26:12 AM",0.1786
"1990-03-27:12 AM",0.1784
"1990-03-28:12 AM",0.174
"1990-03-29:12 AM",0.1739
"1990-03-30:12 AM",0.1793
"1990-03-31:12 AM",0.1778
"1990-04-01:12 AM",0.1787
"1990-04-02:12 AM",0.1778
"1990-04-03:12 AM",0.196
"1990-04-04:12 AM",0.197
"1990-04-05:12 AM",0.2521
"1990-04-06:12 AM",0.2007
"1990-04-07:12 AM",0.196
"1990-04-08:12 AM",0.2189
"1990-04-09:12 AM",0.1886
"1990-04-10:12 AM",0.1838
"1990-04-11:12 AM",0.1794
"1990-04-12:12 AM",0.1752
"1990-04-13:12 AM",0.1709
"1990-04-14:12 AM",0.1675
"1990-04-15:12 AM",0.1649
"1990-04-16:12 AM",0.1616
"1990-04-17:12 AM",0.1582
"1990-04-18:12 AM",0.1574
"1990-04-19:12 AM",0.184
"1990-04-20:12 AM",0.1767
"1990-04-21:12 AM",0.1727
"1990-04-22:12 AM",0.1678
"1990-04-23:12 AM",0.1665
"1990-04-24:12 AM",0.1812
"1990-04-25:12 AM",0.213
"1990-04-26:12 AM",0.2009
"1990-04-27:12 AM",0.1916
"1990-04-28:12 AM",0.1821
"1990-04-29:12 AM",0.1726
"1990-04-30:12 AM",0.1744
"1990-05-01:12 AM",0.1982
"1990-05-02:12 AM",0.2568
"1990-05-03:12 AM",0.2722
"1990-05-04:12 AM",0.2492
"1990-05-05:12 AM",0.2306
"1990-05-06:12 AM",0.2183
"1990-05-07:12 AM",0.2073
"1990-05-08:12 AM",0.1913
"1990-05-09:12 AM",0.1798
"1990-05-10:12 AM",0.1742
"1990-05-11:12 AM",0.1679
"1990-05-12:12 AM",0.1641
"1990-05-13:12 AM",0.1606
"1990-05-14:12 AM",0.1572
"1990-05-15:12 AM",0.1541
"1990-05-16:12 AM",0.1517
"1990-05-17:12 AM",0.15
"1990-05-18:12 AM",0.1481
"1990-05-19:12 AM",0.1463
"1990-05-20:12 AM",0.1447
"1990-05-21:12 AM",0.1438
"1990-05-22:12 AM",0.143
"1990-05-23:12 AM",0.1419
"1990-05-24:12 AM",0.1407
"1990-05-25:12 AM",0.1396
"1990-05-26:12 AM",0.1387
"1990-05-27:12 AM",0.1381
"1990-05-28:12 AM",0.1375
"1990-05-29:12 AM",0.1378
"1990-05-30:12 AM",0.1382
"1990-05-31:12 AM",0.1377
"1990-06-01:12 AM",0.137
"1990-06-02:12 AM",0.1364
"1990-06-03:12 AM",0.136
"1990-06-04:12 AM",0.1357
"1990-06-05:12 AM",0.1351
"1990-06-06:12 AM",0.1345
"1990-06-07:12 AM",0.1339
"1990-06-08:12 AM",0.1336
"1990-06-09:12 AM",0.1409
"1990-06-10:12 AM",0.1473
"1990-06-11:12 AM",0.1466
"1990-06-12:12 AM",0.1448
"1990-06-13:12 AM",0.1432
"1990-06-14:12 AM",0.1418
"1990-06-15:12 AM",0.1407
"1990-06-16:12 AM",0.1395
"1990-06-17:12 AM",0.1388
"1990-06-18:12 AM",0.1379
"1990-06-19:12 AM",0.1371
"1990-06-20:12 AM",0.1364
"1990-06-21:12 AM",0.136
"1990-06-22:12 AM",0.1355
"1990-06-23:12 AM",0.1352
"1990-06-24:12 AM",0.1347
"1990-06-25:12 AM",0.135
"1990-06-26:12 AM",0.1344
"1990-06-27:12 AM",0.1416
"1990-06-28:12 AM",0.1336
"1990-06-29:12 AM",0.1332
"1990-06-30:12 AM",0.1329
"1990-07-01:12 AM",0.1338
"1990-07-02:12 AM",0.1364
"1990-07-03:12 AM",0.1897
